Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,State,Region,City,Ship Date
ORD-07187,CUST-187,Karen White,Consumer,6/03/2023,First Class,PROD-037,Technology,Computers,Laptop,3,0,4493.44,3705.2,California,West,San Diego,10/03/2023
ORD-07188,CUST-188,Laura Ramirez,Consumer,5/06/2022,Standard,PROD-038,Furniture,Chairs,Office Chair,7,0.37,1309.61,1416.87,Washington,West,Seattle,12/06/2022
ORD-07189,CUST-189,Nancy Scott,Corporate,3/10/2024,First Class,PROD-039,Furniture,Chairs,Office Chair,5,0.38,576.77,-193.57,Ohio,Midwest,Columbus,7/10/2024
ORD-07190,CUST-190,Emily Clark,Home Office,15/09/2021,Second Class,PROD-040,Technology,Computers,Laptop,10,0.25,2120.71,1867.31,Georgia,South,Atlanta,20/09/2021
ORD-07191,CUST-191,Christopher Young,Home Office,20/02/2022,First Class,PROD-041,Technology,Accessories,Mouse,2,0.3,1723.8,474.94,Florida,South,Miami,24/02/2022
ORD-07192,CUST-192,Michael Martin,Home Office,11/05/2020,Standard,PROD-042,Office Supplies,Appliances,Paper Shredder,4,0.17,1099.72,224.53,Florida,South,Miami,14/05/2020
ORD-07193,CUST-193,George Turner,Home Office,30/10/2020,First Class,PROD-043,Furniture,Bookcases,Bookcase,6,0.14,3176.6,-1839.7,Texas,South,Austin,3/11/2020
ORD-07194,CUST-194,Paul Baker,Corporate,21/01/2024,First Class,PROD-044,Technology,Copiers,Copier,10,0.03,1959.96,266.25,Florida,South,Orlando,24/01/2024
ORD-07195,CUST-195,Paul Baker,Corporate,5/06/2023,Second Class,PROD-045,Furniture,Bookcases,Bookcase,8,0.34,3452.7,4170.26,Ohio,Midwest,Columbus,7/06/2023
ORD-07196,CUST-196,Rebecca Evans,Home Office,2/04/2021,Standard,PROD-046,Furniture,Storage,Filing Cabinet,5,0.24,4151.89,39.62,California,West,San Diego,7/04/2021
ORD-07197,CUST-197,Christopher Young,Home Office,6/03/2023,Second Class,PROD-047,Technology,Printers,Printer,9,0.44,4430.45,3021.08,California,West,San Diego,11/03/2023
ORD-07198,CUST-198,Angela Carter,Consumer,21/04/2020,Standard,PROD-048,Technology,Phones,Phone,10,0.38,4362.36,-1015.91,Ohio,Midwest,Columbus,26/04/2020
ORD-07199,CUST-199,William Garcia,Corporate,12/08/2024,Standard,PROD-049,Technology,Copiers,Copier,6,0.3,4626.8,5028.75,Washington,West,Seattle,13/08/2024
ORD-07200,CUST-200,Robert Thomas,Home Office,26/02/2020,First Class,PROD-000,Technology,Phones,Phone,7,0.29,717.98,-294.13,Florida,South,Orlando,28/02/2020
ORD-07201,CUST-201,Jon Smith,Corporate,16/10/2020,First Class,PROD-001,Office Supplies,Paper,Paper,5,0.19,2693.87,2518.49,Illinois,Midwest,Chicago,18/10/2020
ORD-07202,CUST-202,Jon Smith,Corporate,18/02/2024,First Class,PROD-002,Office Supplies,Paper,Paper,3,0.47,1975.02,-132.56,Illinois,Midwest,Chicago,23/02/2024
ORD-07203,CUST-203,Emily Clark,Home Office,26/11/2024,First Class,PROD-003,Furniture,Bookcases,Bookcase,6,0.23,4642.64,-2178.25,Georgia,South,Atlanta,2/12/2024
ORD-07204,CUST-204,Rebecca Evans,Home Office,29/12/2021,First Class,PROD-004,Technology,Accessories,Mouse,3,0.43,167.44,18.28,Illinois,Midwest,Chicago,5/01/2022
ORD-07205,CUST-205,Kevin Campbell,Consumer,6/08/2020,Standard,PROD-005,Technology,Computers,Laptop,8,0.21,1358.92,1600.59,Georgia,South,Atlanta,8/08/2020
ORD-07206,CUST-206,David Johnson,Corporate,6/10/2020,First Class,PROD-006,Furniture,Tables,Desk,6,0.41,3881.02,-985.01,Washington,West,Seattle,12/10/2020
ORD-07207,CUST-207,George Turner,Home Office,13/05/2024,First Class,PROD-007,Furniture,Bookcases,Bookcase,4,0.15,4455.71,3639.02,California,West,Los Angeles,14/05/2024
ORD-07208,CUST-208,Sharon Torres,Home Office,23/08/2020,Second Class,PROD-008,Furniture,Furnishings,Desk Lamp,2,0.31,2601.74,-388.15,Illinois,Midwest,Chicago,25/08/2020
ORD-07209,CUST-209,Mark Hill,Corporate,21/02/2021,Standard,PROD-009,Technology,Computers,Laptop,8,0,4008.67,4370.66,New York,East,Albany,25/02/2021
ORD-07210,CUST-210,Mary Allen,Home Office,11/02/2024,First Class,PROD-010,Furniture,Storage,Filing Cabinet,8,0.5,631.66,391.81,Texas,South,Austin,14/02/2024
ORD-07211,CUST-211,Steven Phillips,Consumer,4/11/2024,Second Class,PROD-011,Office Supplies,Appliances,Paper Shredder,10,0.15,4415.52,1303.95,New York,East,New York,7/11/2024
ORD-07212,CUST-212,Jessica Taylor,Consumer,3/08/2022,First Class,PROD-012,Technology,Computers,Laptop,2,0.13,2709.23,-635.17,Ohio,Midwest,Columbus,5/08/2022
ORD-07213,CUST-213,Sandra Nelson,Home Office,13/11/2021,Standard,PROD-013,Technology,Accessories,Mouse,1,0.38,3746.7,118.53,Georgia,South,Atlanta,14/11/2021
ORD-07214,CUST-214,Robert Thomas,Consumer,24/10/2024,Second Class,PROD-014,Technology,Printers,Printer,6,0.13,2217.37,-2064.93,Texas,South,Austin,29/10/2024
ORD-07215,CUST-215,Joseph Hall,Consumer,16/03/2022,First Class,PROD-015,Furniture,Storage,Filing Cabinet,4,0,2395.46,2297.49,Florida,South,Miami,17/03/2022
ORD-07216,CUST-216,Daniel Green,Home Office,5/11/2024,First Class,PROD-016,Furniture,Tables,Desk,8,0.3,2267.86,-395.42,Illinois,Midwest,Chicago,12/11/2024
ORD-07217,CUST-217,Emily Clark,Corporate,30/12/2021,First Class,PROD-017,Technology,Accessories,Mouse,3,0.17,4442.3,933.07,Illinois,Midwest,Chicago,2/01/2022
ORD-07218,CUST-218,Sharon Torres,Consumer,18/12/2022,First Class,PROD-018,Technology,Printers,Printer,6,0.09,2591.36,-605.58,Florida,South,Orlando,25/12/2022
ORD-07219,CUST-219,Jessica Taylor,Corporate,18/12/2023,Second Class,PROD-019,Furniture,Storage,Filing Cabinet,7,0.3,4028.51,-1845.08,Georgia,South,Atlanta,22/12/2023
ORD-07220,CUST-220,Alice Brown,Corporate,3/05/2023,First Class,PROD-020,Office Supplies,Paper,Paper,6,0.31,4257.88,-1054.43,Ohio,Midwest,Columbus,7/05/2023
ORD-07221,CUST-221,Sharon Torres,Consumer,13/03/2022,Second Class,PROD-021,Office Supplies,Fasteners,Stapler,7,0,3914.29,-3473.69,California,West,San Diego,20/03/2022
ORD-07222,CUST-222,Nancy Scott,Home Office,24/01/2021,Second Class,PROD-022,Furniture,Bookcases,Bookcase,4,0.02,4591.27,-1864.84,Ohio,Midwest,Columbus,26/01/2021
ORD-07223,CUST-223,Mary Allen,Corporate,8/11/2021,Second Class,PROD-023,Technology,Accessories,Mouse,4,0,1629.01,1005.48,Georgia,South,Atlanta,14/11/2021
ORD-07224,CUST-224,Kevin Campbell,Corporate,7/04/2023,Standard,PROD-024,Furniture,Storage,Filing Cabinet,8,0.23,1734.35,1066.24,Washington,West,Seattle,14/04/2023
ORD-07226,CUST-226,Jon Smith,Home Office,10/07/2023,Standard,PROD-026,Office Supplies,Fasteners,Stapler,5,0.26,4519.12,-2678.47,Georgia,South,Atlanta,15/07/2023
ORD-07227,CUST-227,Sarah Davis,Corporate,19/10/2023,Standard,PROD-027,Furniture,Storage,Filing Cabinet,4,0.26,4015.69,2771.85,Georgia,South,Atlanta,20/10/2023
ORD-07228,CUST-228,Mike Lee,Corporate,15/09/2024,Second Class,PROD-028,Furniture,Tables,Desk,5,0.4,1192.53,-634.28,Illinois,Midwest,Chicago,21/09/2024
ORD-07229,CUST-229,Michael Martin,Consumer,23/08/2022,Standard,PROD-029,Technology,Computers,Laptop,9,0.39,2794.6,379.86,Illinois,Midwest,Chicago,26/08/2022
ORD-07230,CUST-230,Linda Martinez,Corporate,5/01/2020,Standard,PROD-030,Technology,Printers,Printer,9,0.06,1619.89,-1549.14,California,West,San Francisco,11/01/2020
ORD-07231,CUST-231,George Turner,Corporate,11/02/2023,Second Class,PROD-031,Technology,Accessories,Mouse,10,0.25,1873,-2339.51,Georgia,South,Atlanta,17/02/2023
ORD-07232,CUST-232,Michelle Collins,Consumer,31/05/2022,First Class,PROD-032,Technology,Computers,Laptop,2,0.36,151.8,-12.45,Texas,South,Austin,4/06/2022
ORD-07233,CUST-233,John Smith,Corporate,9/07/2024,First Class,PROD-033,Office Supplies,Binders,Binder,10,0.34,494.59,108.51,Ohio,Midwest,Columbus,10/07/2024
ORD-07234,CUST-234,James Anderson,Corporate,10/06/2020,Standard,PROD-034,Furniture,Furnishings,Desk Lamp,1,0.08,1719.16,-54.76,Georgia,South,Atlanta,13/06/2020
ORD-07235,CUST-235,Jon Smith,Home Office,20/03/2023,Standard,PROD-035,Technology,Copiers,Copier,1,0.49,961.78,-14.54,New York,East,New York,23/03/2023
ORD-07236,CUST-236,James Anderson,Home Office,2/06/2023,Second Class,PROD-036,Technology,Copiers,Copier,1,0.28,1664.47,-6.62,Illinois,Midwest,Chicago,6/06/2023
ORD-07237,CUST-237,Sandra Nelson,Corporate,23/03/2021,Standard,PROD-037,Technology,Computers,Laptop,1,0.18,3170.25,-71.79,Georgia,South,Atlanta,30/03/2021
ORD-07238,CUST-238,Angela Carter,Consumer,20/05/2020,Second Class,PROD-038,Office Supplies,Binders,Binder,3,0.1,2564.69,1425.58,Illinois,Midwest,Chicago,23/05/2020
ORD-07239,CUST-239,Jennifer Walker,Consumer,18/06/2021,Standard,PROD-039,Technology,Accessories,Mouse,5,0.3,4903.97,-1346.24,Georgia,South,Atlanta,21/06/2021
ORD-07240,CUST-240,Nancy Scott,Home Office,16/12/2023,Second Class,PROD-040,Technology,Accessories,Mouse,3,0.05,1641.2,-16.22,California,West,San Francisco,23/12/2023
ORD-07241,CUST-241,Edward Parker,Home Office,8/01/2022,Standard,PROD-041,Technology,Printers,Printer,1,0.01,4291.93,1043.87,Texas,South,Austin,9/01/2022
ORD-07242,CUST-242,Rebecca Evans,Home Office,5/02/2023,Second Class,PROD-042,Furniture,Bookcases,Bookcase,2,0.39,2130.71,319.42,Illinois,Midwest,Chicago,12/02/2023
ORD-07243,CUST-243,Sandra Nelson,Corporate,3/09/2021,First Class,PROD-043,Furniture,Chairs,Office Chair,3,0.43,3899.83,418.77,Florida,South,Orlando,8/09/2021
ORD-07244,CUST-244,Patricia Harris,Home Office,22/01/2021,Second Class,PROD-044,Technology,Phones,Phone,8,0.13,2439.27,1850.85,Illinois,Midwest,Chicago,27/01/2021
ORD-07245,CUST-245,Michael Martin,Corporate,15/06/2021,Standard,PROD-045,Office Supplies,Paper,Paper,8,0,222.38,112.01,Illinois,Midwest,Chicago,20/06/2021
ORD-07246,CUST-246,Alice Brown,Corporate,25/11/2023,First Class,PROD-046,Office Supplies,Paper,Paper,7,0.39,4187.71,-1901.21,Ohio,Midwest,Columbus,29/11/2023
ORD-07247,CUST-247,Mary Allen,Consumer,1/11/2021,First Class,PROD-047,Furniture,Bookcases,Bookcase,1,0.03,2908.74,-391.69,Texas,South,Austin,3/11/2021
ORD-07248,CUST-248,Joseph Hall,Corporate,23/03/2022,First Class,PROD-048,Furniture,Chairs,Office Chair,7,0.26,4579.85,-134.57,California,West,Los Angeles,24/03/2022
ORD-07249,CUST-249,Rebecca Evans,Consumer,5/03/2022,First Class,PROD-049,Technology,Computers,Laptop,7,0.38,4090.6,-1519.32,California,West,Los Angeles,8/03/2022
ORD-07250,CUST-250,Alice Brown,Corporate,29/03/2021,Second Class,PROD-000,Office Supplies,Fasteners,Stapler,3,0.31,3793.6,1078.14,Ohio,Midwest,Columbus,2/04/2021
ORD-07251,CUST-251,Joseph Hall,Corporate,22/06/2020,Standard,PROD-001,Technology,Accessories,Mouse,6,0.34,4539.66,3892.76,Florida,South,Miami,29/06/2020
ORD-07252,CUST-252,Paul Baker,Home Office,28/05/2020,Standard,PROD-002,Office Supplies,Fasteners,Stapler,10,0.02,2071.08,-2507.81,Ohio,Midwest,Columbus,31/05/2020
ORD-07253,CUST-253,Susan King,Home Office,1/04/2021,Standard,PROD-003,Technology,Printers,Printer,6,0.13,1885.71,562.7,Georgia,South,Atlanta,5/04/2021
ORD-07254,CUST-254,Mike Lee,Home Office,15/01/2023,Second Class,PROD-004,Technology,Accessories,Mouse,8,0.41,2999.17,843.56,New York,East,New York,22/01/2023
ORD-07255,CUST-255,George Turner,Consumer,1/02/2023,Standard,PROD-005,Office Supplies,Binders,Binder,9,0.38,889.03,209.54,Florida,South,Miami,8/02/2023
ORD-07256,CUST-256,John Smith,Corporate,29/01/2022,First Class,PROD-006,Furniture,Storage,Filing Cabinet,8,0,2729.28,5068.2,California,West,San Diego,4/02/2022
ORD-07257,CUST-257,Edward Parker,Corporate,8/04/2020,Second Class,PROD-007,Office Supplies,Paper,Paper,5,0.2,2592.41,-559.76,New York,East,Albany,12/04/2020
ORD-07258,CUST-258,Amy Mitchell,Consumer,17/12/2024,Standard,PROD-008,Office Supplies,Fasteners,Stapler,5,0.44,4796.66,1647.07,Washington,West,Seattle,23/12/2024
ORD-07259,CUST-259,Daniel Green,Home Office,23/02/2021,Standard,PROD-009,Technology,Phones,Phone,2,0.27,1578.82,-358.76,Texas,South,Austin,25/02/2021
ORD-07260,CUST-260,Linda Martinez,Consumer,30/08/2021,First Class,PROD-010,Furniture,Furnishings,Desk Lamp,2,0.44,1749.05,72.16,Texas,South,Houston,4/09/2021
ORD-07261,CUST-261,Jennifer Walker,Home Office,28/12/2024,Standard,PROD-011,Technology,Printers,Printer,3,0.3,3942.43,-12.91,New York,East,New York,3/01/2025
ORD-07262,CUST-262,Sarah Davis,Corporate,10/01/2021,First Class,PROD-012,Office Supplies,Paper,Paper,9,0.06,1046.61,230.75,Georgia,South,Atlanta,17/01/2021
ORD-07263,CUST-263,Thomas Wright,Corporate,25/01/2021,Second Class,PROD-013,Office Supplies,Appliances,Paper Shredder,5,0.15,2769.06,1739.04,Ohio,Midwest,Columbus,1/02/2021
ORD-07264,CUST-264,Steven Phillips,Home Office,24/08/2024,First Class,PROD-014,Furniture,Tables,Desk,9,0.13,969.14,1640.92,Illinois,Midwest,Chicago,25/08/2024
ORD-07265,CUST-265,Sarah Davis,Corporate,14/04/2022,Second Class,PROD-015,Furniture,Storage,Filing Cabinet,5,0.15,350.74,245.72,Illinois,Midwest,Chicago,16/04/2022
ORD-07266,CUST-266,John Smith,Home Office,18/11/2020,Second Class,PROD-016,Office Supplies,Binders,Binder,3,0,1024.02,835.78,Illinois,Midwest,Chicago,24/11/2020
ORD-07267,CUST-267,Steven Phillips,Consumer,5/10/2023,Second Class,PROD-017,Technology,Copiers,Copier,2,0.05,4041.48,1811.98,Texas,South,Austin,7/10/2023
ORD-07268,CUST-268,Susan King,Corporate,26/02/2024,Second Class,PROD-018,Office Supplies,Fasteners,Stapler,8,0.14,986.38,-1048.83,California,West,San Francisco,3/03/2024
ORD-07269,CUST-269,David Johnson,Consumer,4/10/2020,Second Class,PROD-019,Furniture,Chairs,Office Chair,3,0.46,3519.82,993.43,Ohio,Midwest,Columbus,8/10/2020
ORD-07270,CUST-270,Jennifer Walker,Corporate,9/03/2020,First Class,PROD-020,Technology,Accessories,Mouse,8,0.1,1192.88,1257.3,Florida,South,Orlando,14/03/2020
ORD-07271,CUST-271,Alice Brown,Home Office,23/10/2024,Second Class,PROD-021,Furniture,Tables,Desk,5,0.31,4745.57,-1288.93,Illinois,Midwest,Chicago,24/10/2024
ORD-07272,CUST-272,William Garcia,Corporate,24/05/2021,Standard,PROD-022,Furniture,Bookcases,Bookcase,3,0.29,1758.6,-174.31,Ohio,Midwest,Columbus,31/05/2021
ORD-07273,CUST-273,Paul Baker,Corporate,3/02/2021,First Class,PROD-023,Technology,Printers,Printer,2,0,4074.04,-276.63,Florida,South,Miami,8/02/2021
ORD-07274,CUST-274,George Turner,Corporate,26/09/2021,Second Class,PROD-024,Furniture,Tables,Desk,10,0.02,4690.5,34.34,Illinois,Midwest,Chicago,3/10/2021
ORD-07275,CUST-275,Daniel Green,Corporate,25/07/2022,Second Class,PROD-025,Technology,Phones,Phone,5,0.01,4602.91,3186.96,Ohio,Midwest,Columbus,27/07/2022
ORD-07276,CUST-276,Michelle Collins,Corporate,22/08/2021,Second Class,PROD-026,Technology,Computers,Laptop,1,0.07,3278.45,584.71,Texas,South,Houston,23/08/2021
ORD-07277,CUST-277,Mary Allen,Consumer,10/01/2021,Second Class,PROD-027,Office Supplies,Fasteners,Stapler,5,0.49,854.94,-188.98,Illinois,Midwest,Chicago,11/01/2021
ORD-07278,CUST-278,Nancy Scott,Consumer,26/06/2021,Standard,PROD-028,Technology,Phones,Phone,8,0.29,4851.57,4718.01,Washington,West,Seattle,27/06/2021
ORD-07279,CUST-279,Daniel Green,Corporate,12/04/2022,First Class,PROD-029,Office Supplies,Fasteners,Stapler,9,0.44,2273.45,1733.09,Florida,South,Orlando,16/04/2022
ORD-07280,CUST-280,Nancy Scott,Consumer,1/03/2021,Standard,PROD-030,Technology,Computers,Laptop,10,0,4813.66,-2915.76,New York,East,New York,6/03/2021
ORD-07281,CUST-281,Paul Baker,Consumer,5/09/2023,Second Class,PROD-031,Furniture,Bookcases,Bookcase,2,0.21,358.46,87.95,Ohio,Midwest,Columbus,6/09/2023
ORD-07282,CUST-282,Angela Carter,Consumer,8/08/2020,Second Class,PROD-032,Furniture,Bookcases,Bookcase,4,0.31,4021.01,937.91,Ohio,Midwest,Columbus,9/08/2020
ORD-07283,CUST-283,Michael Martin,Home Office,8/02/2020,Second Class,PROD-033,Office Supplies,Paper,Paper,7,0.31,1565.64,680.15,Washington,West,Seattle,12/02/2020
ORD-07284,CUST-284,Jon Smith,Corporate,8/09/2021,Standard,PROD-034,Office Supplies,Paper,Paper,8,0.46,16801.09,14957.66,California,West,Los Angeles,9/09/2021
ORD-07285,CUST-285,Robert Thomas,Home Office,20/04/2021,Standard,PROD-035,Office Supplies,Binders,Binder,2,0.19,3788.64,243.55,New York,East,New York,26/04/2021
ORD-07286,CUST-286,Laura Ramirez,Home Office,20/09/2023,Second Class,PROD-036,Technology,Printers,Printer,7,0.19,4943.87,4673.58,Florida,South,Miami,23/09/2023
ORD-07287,CUST-287,Linda Martinez,Home Office,12/07/2022,Second Class,PROD-037,Office Supplies,Binders,Binder,2,0.31,4297.52,79.15,Georgia,South,Atlanta,15/07/2022
ORD-07288,CUST-288,Patricia Harris,Home Office,2/01/2024,First Class,PROD-038,Furniture,Bookcases,Bookcase,7,0.08,2640.35,2358.15,Georgia,South,Atlanta,5/01/2024
ORD-07289,CUST-289,Steven Phillips,Corporate,1/04/2023,First Class,PROD-039,Furniture,Furnishings,Desk Lamp,9,0.34,4446.56,5388.16,Washington,West,Seattle,4/04/2023
ORD-07290,CUST-290,Nancy Scott,Home Office,1/05/2022,Standard,PROD-040,Technology,Computers,Laptop,5,0.3,1262.7,948.4,Texas,South,Houston,5/05/2022
ORD-07291,CUST-291,Thomas Wright,Home Office,30/10/2022,First Class,PROD-041,Office Supplies,Paper,Paper,10,0.39,4397.1,-4122.86,Illinois,Midwest,Chicago,2/11/2022
ORD-07292,CUST-292,Lisa Adams,Consumer,27/02/2024,First Class,PROD-042,Technology,Accessories,Mouse,9,0.22,1885.31,-198.57,Washington,West,Seattle,2/03/2024
ORD-07293,CUST-293,James Anderson,Corporate,20/11/2023,First Class,PROD-043,Furniture,Storage,Filing Cabinet,10,0.28,3162.61,-2155.24,Washington,West,Seattle,21/11/2023
ORD-07294,CUST-294,Jennifer Walker,Home Office,13/10/2023,First Class,PROD-044,Office Supplies,Appliances,Paper Shredder,10,0.46,3661.44,5830.16,California,West,San Diego,14/10/2023
ORD-07295,CUST-295,Jon Smith,Home Office,28/06/2024,Second Class,PROD-045,Office Supplies,Fasteners,Stapler,2,0,4635.98,1201.79,Ohio,Midwest,Columbus,29/06/2024
ORD-07296,CUST-296,Linda Martinez,Consumer,9/09/2023,Standard,PROD-046,Furniture,Chairs,Office Chair,3,0.03,2798.42,-105.82,New York,East,New York,16/09/2023
ORD-07297,CUST-297,Linda Martinez,Consumer,22/03/2022,Second Class,PROD-047,Furniture,Bookcases,Bookcase,7,0.22,4352.26,-2744.9,Ohio,Midwest,Columbus,24/03/2022
ORD-07298,CUST-298,John Smith,Consumer,19/05/2024,Standard,PROD-048,Office Supplies,Paper,Paper,4,0.02,3465.7,-2020.09,Texas,South,Austin,26/05/2024
ORD-07299,CUST-299,Emily Clark,Consumer,9/08/2024,First Class,PROD-049,Office Supplies,Binders,Binder,9,0.43,4251.83,1957.06,Illinois,Midwest,Chicago,14/08/2024
ORD-07301,CUST-301,Alice Brown,Home Office,29/08/2024,Second Class,PROD-001,Furniture,Chairs,Office Chair,8,0.14,788.85,1502.47,Ohio,Midwest,Columbus,31/08/2024
ORD-07302,CUST-302,James Anderson,Home Office,27/02/2020,Standard,PROD-002,Office Supplies,Fasteners,Stapler,10,0.4,2657.14,-208.78,Washington,West,Seattle,4/03/2020
ORD-07303,CUST-303,Kevin Campbell,Corporate,7/03/2020,Standard,PROD-003,Office Supplies,Paper,Paper,5,0,4718.6,-158.42,Texas,South,Houston,11/03/2020
ORD-07304,CUST-304,Jon Smith,Corporate,4/02/2023,First Class,PROD-004,Office Supplies,Paper,Paper,2,0.33,1913.43,307.56,Florida,South,Miami,10/02/2023
ORD-07305,CUST-305,Paul Baker,Consumer,8/06/2024,Second Class,PROD-005,Office Supplies,Fasteners,Stapler,5,0.47,3628.76,1690.34,Georgia,South,Atlanta,11/06/2024
ORD-07306,CUST-306,Linda Martinez,Home Office,26/08/2023,Second Class,PROD-006,Office Supplies,Paper,Paper,6,0.04,4076.77,-246.23,Florida,South,Orlando,30/08/2023
ORD-07307,CUST-307,Mike Lee,Corporate,4/10/2021,Second Class,PROD-007,Technology,Printers,Printer,6,0.22,1129.76,424.06,New York,East,Albany,8/10/2021
ORD-07308,CUST-308,Linda Martinez,Home Office,26/12/2023,First Class,PROD-008,Office Supplies,Paper,Paper,1,0.43,34567.92,5868.46,Washington,West,Seattle,27/12/2023
ORD-07310,CUST-310,Lisa Adams,Corporate,15/10/2020,Standard,PROD-010,Furniture,Chairs,Office Chair,8,0,143.87,62.38,Ohio,Midwest,Columbus,20/10/2020
ORD-07311,CUST-311,Mark Hill,Consumer,11/03/2023,Second Class,PROD-011,Furniture,Chairs,Office Chair,4,0.36,2233.04,638.4,California,West,San Diego,17/03/2023
ORD-07312,CUST-312,Sharon Torres,Corporate,28/10/2024,Second Class,PROD-012,Furniture,Furnishings,Desk Lamp,4,0.46,2264.37,749.9,Texas,South,Houston,1/11/2024
ORD-07313,CUST-313,Paul Baker,Consumer,28/07/2021,Second Class,PROD-013,Technology,Printers,Printer,4,0.29,1785.08,158.4,Texas,South,Houston,31/07/2021
ORD-07314,CUST-314,Edward Parker,Home Office,20/02/2022,Standard,PROD-014,Technology,Computers,Laptop,1,0.05,3576.38,655.44,Ohio,Midwest,Columbus,21/02/2022
ORD-07315,CUST-315,Robert Thomas,Corporate,22/03/2024,Second Class,PROD-015,Office Supplies,Fasteners,Stapler,10,0,1925.36,-3678.75,Illinois,Midwest,Chicago,24/03/2024
ORD-07316,CUST-316,Mark Hill,Home Office,8/04/2023,Standard,PROD-016,Furniture,Bookcases,Bookcase,9,0.42,1582.61,-1478.77,Illinois,Midwest,Chicago,15/04/2023
ORD-07317,CUST-317,Amy Mitchell,Home Office,12/04/2020,Standard,PROD-017,Office Supplies,Paper,Paper,8,0.42,4958.97,5173.33,Georgia,South,Atlanta,19/04/2020
ORD-07318,CUST-318,Paul Baker,Consumer,9/11/2020,First Class,PROD-018,Furniture,Bookcases,Bookcase,1,0,894.88,84.98,New York,East,Albany,11/11/2020
ORD-07319,CUST-319,Steven Phillips,Corporate,19/12/2024,First Class,PROD-019,Furniture,Furnishings,Desk Lamp,4,0.14,2412.31,1759.22,Washington,West,Seattle,20/12/2024
ORD-07320,CUST-320,Sandra Nelson,Consumer,6/07/2024,Second Class,PROD-020,Furniture,Storage,Filing Cabinet,9,0.01,4326.87,-5794.7,Florida,South,Orlando,11/07/2024
ORD-07321,CUST-321,Nancy Scott,Corporate,1/09/2023,First Class,PROD-021,Technology,Copiers,Copier,3,0.07,2253.01,-1090.78,Illinois,Midwest,Chicago,5/09/2023
ORD-07322,CUST-322,Susan King,Consumer,2/07/2020,Second Class,PROD-022,Furniture,Tables,Desk,5,0.08,3692.54,2481.56,Washington,West,Seattle,5/07/2020
ORD-07323,CUST-323,Barbara Thompson,Consumer,17/08/2023,Standard,PROD-023,Furniture,Tables,Desk,3,0.44,3249.37,-337.43,Florida,South,Orlando,19/08/2023
ORD-07324,CUST-324,Robert Thomas,Home Office,19/09/2023,Standard,PROD-024,Furniture,Tables,Desk,10,0.4,434.04,776.81,California,West,San Francisco,26/09/2023
ORD-07325,CUST-325,Paul Baker,Consumer,24/09/2022,First Class,PROD-025,Furniture,Furnishings,Desk Lamp,9,0.39,3969.96,944.7,Texas,South,Houston,27/09/2022
ORD-07326,CUST-326,Sharon Torres,Home Office,16/06/2022,Standard,PROD-026,Technology,Accessories,Mouse,6,0.43,1407.95,51.25,New York,East,New York,18/06/2022
ORD-07327,CUST-327,John Smith,Corporate,26/12/2024,Standard,PROD-027,Technology,Copiers,Copier,3,0.36,3923.09,1462.31,New York,East,Albany,1/01/2025
ORD-07328,CUST-328,Rebecca Evans,Consumer,8/08/2021,First Class,PROD-028,Furniture,Tables,Desk,8,0.45,263.75,-221.17,Ohio,Midwest,Columbus,12/08/2021
ORD-07329,CUST-329,Kevin Campbell,Corporate,11/05/2020,First Class,PROD-029,Furniture,Furnishings,Desk Lamp,1,0.08,3075.65,-351.38,Texas,South,Houston,17/05/2020
ORD-07330,CUST-330,William Garcia,Consumer,11/08/2022,First Class,PROD-030,Office Supplies,Fasteners,Stapler,5,0.45,3953.08,3214.96,California,West,San Francisco,18/08/2022
ORD-07331,CUST-331,Amy Mitchell,Home Office,23/06/2021,Second Class,PROD-031,Office Supplies,Appliances,Paper Shredder,10,0.4,2998.47,3856.9,Georgia,South,Atlanta,30/06/2021
ORD-07332,CUST-332,Charles Lewis,Consumer,20/01/2021,First Class,PROD-032,Furniture,Tables,Desk,8,0.15,345.65,698.48,Florida,South,Miami,23/01/2021
ORD-07333,CUST-333,Lisa Adams,Consumer,17/03/2020,Second Class,PROD-033,Office Supplies,Appliances,Paper Shredder,4,0.44,3522.04,483.57,California,West,San Diego,23/03/2020
ORD-07334,CUST-334,Angela Carter,Consumer,10/09/2021,Standard,PROD-034,Office Supplies,Binders,Binder,5,0.46,4281.19,2513.39,Illinois,Midwest,Chicago,14/09/2021
ORD-07335,CUST-335,Rebecca Evans,Corporate,1/03/2021,Second Class,PROD-035,Office Supplies,Paper,Paper,5,0,3200.9,-2972.05,Florida,South,Miami,2/03/2021
ORD-07336,CUST-336,Thomas Wright,Home Office,19/09/2024,Second Class,PROD-036,Furniture,Storage,Filing Cabinet,5,0.17,1177.05,75.16,Washington,West,Seattle,20/09/2024
ORD-07337,CUST-337,Bob Wilson,Consumer,14/10/2021,Second Class,PROD-037,Office Supplies,Binders,Binder,7,0.47,1112.16,-476.23,Ohio,Midwest,Columbus,15/10/2021
ORD-07338,CUST-338,Bob Wilson,Consumer,29/04/2020,Second Class,PROD-038,Furniture,Bookcases,Bookcase,4,0.11,2743.01,-112.42,New York,East,Albany,5/05/2020
ORD-07339,CUST-339,Rebecca Evans,Consumer,13/11/2020,Standard,PROD-039,Office Supplies,Binders,Binder,5,0.29,3365.19,73.11,Florida,South,Orlando,18/11/2020
